index,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours
3022,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10/49,Pvt Ltd,1,84
16250,city_114,0.926,,Has relevent experience,,,,>20,,,>4,16
14249,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,9
18674,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,20
18926,city_165,0.903,Male,Has relevent experience,Full time course,Graduate,STEM,4,5000-9999,Pvt Ltd,never,56
2835,city_21,0.624,Male,No relevent experience,Full time course,High School,,8,,Pvt Ltd,never,328
18335,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,2,<10,Early Stage Startup,1,26
6179,city_158,0.7659999999999999,,Has relevent experience,Full time course,Graduate,STEM,5,10/49,Pvt Ltd,1,39
7388,city_136,0.897,,No relevent experience,Full time course,Graduate,STEM,2,500-999,Pvt Ltd,1,9
2646,city_61,0.913,Male,No relevent experience,Full time course,High School,,2,500-999,Public Sector,2,26
12795,city_158,0.7659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,Pvt Ltd,>4,14
8602,city_28,0.939,Male,No relevent experience,Part time course,High School,,2,10000+,Pvt Ltd,never,180
2809,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,Humanities,4,50-99,Pvt Ltd,never,10
9249,city_59,0.775,Male,Has relevent experience,Part time course,Graduate,STEM,>20,5000-9999,Public Sector,1,44
17587,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,<10,Pvt Ltd,1,38
12580,city_136,0.897,Male,No relevent experience,Full time course,Primary School,,2,,,never,22
8065,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Pvt Ltd,4,14
14153,city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,,,2,52
14336,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,,,1,28
5720,city_23,0.899,Male,Has relevent experience,no_enrollment,High School,,9,100-500,Funded Startup,1,134
1445,city_11,0.55,Male,Has relevent experience,,,,3,,,,28
8060,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,Business Degree,>20,10/49,Pvt Ltd,>4,168
2260,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Pvt Ltd,2,292
8017,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,3,110
1765,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,100-500,Pvt Ltd,2,16
18763,city_114,0.926,,Has relevent experience,no_enrollment,High School,,5,1000-4999,,never,102
14159,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,Public Sector,1,50
3666,city_136,0.897,,Has relevent experience,no_enrollment,Masters,STEM,7,,,1,65
2294,city_114,0.926,,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,,>4,55
2174,city_105,0.794,Male,Has relevent experience,,Graduate,STEM,5,100-500,,1,84
1347,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,5,,,1,116
7164,city_100,0.887,Male,No relevent experience,Full time course,High School,,4,,,never,23
12937,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,1,29
1979,city_114,0.926,Male,No relevent experience,Full time course,High School,,14,,,never,3
3136,city_136,0.897,Male,No relevent experience,Full time course,Masters,Business Degree,5,,,1,21
13573,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,4,100-500,Pvt Ltd,1,22
8140,city_103,0.92,Male,Has relevent experience,Part time course,Masters,STEM,11,500-999,Public Sector,>4,102
7539,city_102,0.804,,No relevent experience,Full time course,Primary School,,7,,,never,94
8567,city_118,0.722,Male,Has relevent experience,Full time course,Graduate,STEM,5,50-99,,1,36
15235,city_73,0.754,Male,Has relevent experience,Full time course,Masters,STEM,9,,,2,29
11135,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,9,500-999,,1,5
16854,city_77,0.83,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,1,66
9425,city_97,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,50
8825,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,1,84
13776,city_103,0.92,Male,No relevent experience,Part time course,Graduate,STEM,<1,,,1,38
14652,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,10/49,Funded Startup,1,180
17842,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,,,2,55
14125,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,14,10000+,Pvt Ltd,4,166
12256,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,5,10/49,Funded Startup,1,24
8115,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,1,202
7335,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,25
11877,city_45,0.89,,No relevent experience,no_enrollment,Graduate,No Major,11,,,2,37
18420,city_103,0.92,,No relevent experience,no_enrollment,Graduate,STEM,5,,,2,22
437,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,2,,,1,88
2374,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,never,64
13934,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10/49,Pvt Ltd,2,42
5755,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,4,18
15737,city_37,0.794,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Public Sector,1,13
18867,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,100-500,Pvt Ltd,1,34
15052,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,5,,,never,98
13673,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,16,500-999,Pvt Ltd,>4,88
18310,city_73,0.754,Male,Has relevent experience,Part time course,High School,,7,,Pvt Ltd,2,3
7792,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,1000-4999,Pvt Ltd,never,43
18789,city_1,0.847,Male,Has relevent experience,Full time course,Masters,STEM,12,500-999,Public Sector,never,58
11254,city_97,0.925,Female,No relevent experience,Full time course,High School,,>20,,,1,47
13443,city_16,0.91,,No relevent experience,no_enrollment,Graduate,No Major,>20,,Pvt Ltd,,48
17044,city_9,0.743,,Has relevent experience,Full time course,Graduate,STEM,5,<10,Pvt Ltd,never,69
15733,city_90,0.698,,No relevent experience,no_enrollment,Graduate,STEM,9,,,4,31
17167,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,24
16741,city_75,0.939,Male,No relevent experience,no_enrollment,Graduate,STEM,3,1000-4999,Pvt Ltd,2,184
12838,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,10,50-99,,4,30
7690,city_57,0.866,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,24
9584,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,2,,,never,13
4525,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,4,10
15095,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,2,7
4399,city_16,0.91,,No relevent experience,no_enrollment,Masters,Business Degree,2,,,2,312
16618,city_103,0.92,Male,No relevent experience,Full time course,,,1,,,1,80
2711,city_114,0.926,,Has relevent experience,no_enrollment,Graduate,STEM,6,500-999,Pvt Ltd,1,51
909,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,9,5000-9999,Pvt Ltd,,14
8108,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,16,100-500,,,99
11740,city_21,0.624,Female,Has relevent experience,no_enrollment,Masters,Business Degree,10,50-99,Pvt Ltd,1,15
4047,city_90,0.698,Male,No relevent experience,no_enrollment,,,6,,,2,136
14922,city_114,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,9,,,2,73
7207,city_103,0.92,Male,No relevent experience,Full time course,High School,,7,,,1,206
8851,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,9,1000-4999,Pvt Ltd,1,18
3098,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,14,10/49,Funded Startup,never,4
9507,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,11,500-999,Pvt Ltd,1,74
9508,city_136,0.897,,Has relevent experience,no_enrollment,Masters,STEM,15,1000-4999,,3,45
13046,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,1,44
6359,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,43
4929,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,19,,,1,80
15081,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,18
1619,city_160,0.92,Male,No relevent experience,no_enrollment,Primary School,,<1,1000-4999,Public Sector,2,85
14679,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,46
6326,city_114,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,7,,,2,21
324,city_90,0.698,Male,Has relevent experience,Full time course,Masters,STEM,15,,,1,100
18497,city_21,0.624,Male,Has relevent experience,,Graduate,STEM,7,100-500,Pvt Ltd,4,82
14328,city_143,0.74,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,1,72
10381,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,8,<10,Early Stage Startup,1,84
16076,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,5000-9999,Public Sector,2,27
12179,city_97,0.925,,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,63
2176,city_128,0.527,,Has relevent experience,Full time course,Graduate,STEM,4,,,1,104
13477,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,NGO,>4,118
12502,city_162,0.767,,Has relevent experience,Full time course,Graduate,STEM,3,100-500,Pvt Ltd,1,13
12916,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,4,8
16422,city_143,0.74,Male,No relevent experience,no_enrollment,Graduate,STEM,14,,,3,38
1422,city_117,0.698,,Has relevent experience,Full time course,,,1,<10,Early Stage Startup,1,112
10737,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,105
5416,city_162,0.767,,Has relevent experience,Full time course,Graduate,STEM,1,10/49,Pvt Ltd,never,149
2592,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,54
11021,city_136,0.897,Male,Has relevent experience,Full time course,Graduate,Humanities,2,,,never,40
8996,city_28,0.939,,Has relevent experience,no_enrollment,Masters,No Major,4,<10,Pvt Ltd,1,38
5618,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,3,11
14429,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,>20,50-99,Pvt Ltd,4,41
1747,city_16,0.91,Male,No relevent experience,no_enrollment,High School,,2,,,never,12
18756,city_100,0.887,,No relevent experience,Full time course,Graduate,STEM,5,,,never,14
11646,city_114,0.926,Other,Has relevent experience,no_enrollment,High School,,16,,,2,28
6771,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Funded Startup,1,22
7881,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,NGO,1,4
12145,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,,,1,73
4547,city_90,0.698,Female,Has relevent experience,no_enrollment,Masters,STEM,6,10/49,,1,178
5917,city_102,0.804,,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,1,31
17254,city_160,0.92,Male,Has relevent experience,no_enrollment,,,20,100-500,Pvt Ltd,>4,20
15491,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,5000-9999,Pvt Ltd,1,45
12962,city_26,0.698,,No relevent experience,Full time course,Graduate,STEM,10,50-99,Pvt Ltd,,69
18229,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,21
3761,city_73,0.754,,Has relevent experience,no_enrollment,Graduate,STEM,7,1000-4999,Pvt Ltd,1,22
12207,city_69,0.856,,Has relevent experience,no_enrollment,Graduate,No Major,12,1000-4999,Pvt Ltd,2,314
7477,city_83,0.923,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,1,13
17478,city_36,0.893,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,32
14864,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,6,50-99,,1,30
12131,city_173,0.878,Male,No relevent experience,Full time course,Graduate,Humanities,2,1000-4999,Pvt Ltd,1,17
18545,city_57,0.866,Male,Has relevent experience,Full time course,Masters,STEM,10,500-999,Pvt Ltd,1,163
11984,city_128,0.527,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,Pvt Ltd,2,66
1648,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,2,102
2806,city_141,0.763,,Has relevent experience,,Masters,STEM,19,,,never,28
6904,city_50,0.8959999999999999,Male,No relevent experience,Full time course,Graduate,STEM,5,,,never,145
1578,city_114,0.926,Male,Has relevent experience,Full time course,High School,,10,100-500,Other,never,40
3428,city_10,0.895,Male,Has relevent experience,,,,>20,,,>4,146
502,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,Early Stage Startup,1,56
83,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,,1,27
6327,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,4,180
7987,city_100,0.887,,Has relevent experience,no_enrollment,Masters,STEM,15,,Public Sector,4,24
8336,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,10000+,Pvt Ltd,2,45
4095,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,18
12125,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,3,,Public Sector,1,14
12993,city_11,0.55,,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Pvt Ltd,>4,168
9873,city_173,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,13,10000+,Pvt Ltd,3,28
15029,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,4,10/49,Early Stage Startup,1,196
506,city_100,0.887,,Has relevent experience,no_enrollment,High School,,>20,50-99,Pvt Ltd,never,19
6064,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,3,,,,72
87,city_103,0.92,,No relevent experience,Full time course,High School,,4,,,3,75
8505,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,5000-9999,Pvt Ltd,1,111
14102,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,50-99,Pvt Ltd,never,64
14196,city_115,0.789,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,,,never,23
14374,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,50-99,Pvt Ltd,>4,43
6757,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,,1,27
10251,city_103,0.92,,No relevent experience,Full time course,Graduate,STEM,1,,,1,20
6266,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,>4,47
4460,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,2,19
17039,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,7,500-999,Pvt Ltd,1,108
10833,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,3,,,1,42
17037,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,,,1,76
10122,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,7,,,2,10
5094,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,14,,,>4,64
12197,city_173,0.878,,No relevent experience,no_enrollment,Primary School,,4,50-99,,2,8
8860,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,98
3139,city_91,0.691,,Has relevent experience,Full time course,Graduate,STEM,3,100-500,Public Sector,2,26
1822,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,3,3
9466,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,2,53
11994,city_67,0.855,Male,Has relevent experience,Part time course,Masters,STEM,20,,,2,308
19094,city_103,0.92,Other,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,2,68
10815,city_90,0.698,Other,Has relevent experience,no_enrollment,Graduate,STEM,7,1000-4999,Public Sector,>4,11
11911,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,9,1000-4999,Pvt Ltd,4,24
13084,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,2,35
18874,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,4,10000+,Pvt Ltd,2,264
7645,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,72
3608,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,50
148,city_67,0.855,Male,Has relevent experience,Part time course,Graduate,STEM,6,500-999,Pvt Ltd,never,102
4308,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,42
5197,city_21,0.624,,No relevent experience,Full time course,High School,,<1,,,never,214
2742,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,6,100-500,Pvt Ltd,2,55
14286,city_138,0.836,Male,Has relevent experience,no_enrollment,Masters,STEM,19,,,3,144
17246,city_83,0.923,,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,2,122
10274,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Pvt Ltd,2,24
16730,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,9,1000-4999,Pvt Ltd,>4,52
9605,city_67,0.855,Other,No relevent experience,no_enrollment,Primary School,,1,,,never,17
16016,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,10,500-999,Pvt Ltd,1,90
3036,city_162,0.767,Male,Has relevent experience,Part time course,Graduate,STEM,10,50-99,Pvt Ltd,2,308
17078,city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,16,500-999,Pvt Ltd,,57
9960,city_136,0.897,Female,Has relevent experience,no_enrollment,Masters,Arts,9,<10,Public Sector,3,28
6527,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,,,3,102
556,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,17,50-99,Funded Startup,2,8
13916,city_23,0.899,Male,Has relevent experience,Full time course,High School,,3,10000+,Pvt Ltd,2,29
1373,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,3,27
1932,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,,,1,190
